Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price,Car_Age,km/year,Brand,Model
Pune,2009,138205,Diesel,Manual,Second,11.5,2982.0,171.0,7.0,1050000.0,15,9213.666666666666,Toyota,Fortuner 3.0 Diesel
Jaipur,2012,160000,Diesel,Manual,Second,22.9,1248.0,74.0,5.0,390000.0,12,13333.333333333334,Maruti,Swift VDI
Coimbatore,2012,67590,Petrol,Manual,First,17.0,1497.0,118.0,5.0,565000.0,12,5632.5,Honda,City 1.5 V MT Exclusive
Bangalore,2008,100000,Diesel,Manual,Second,17.8,1248.0,75.0,5.0,300000.0,16,6250.0,Maruti,Swift Ldi BSIII
Kolkata,2017,60048,Diesel,Manual,First,26.1,1498.0,99.0,5.0,600000.0,7,8578.285714285714,Ford,Aspire Titanium Diesel
Mumbai,2009,48000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,211000.0,15,3200.0,Hyundai,i10 Sportz
Jaipur,2011,100000,Petrol,Manual,First,19.7,796.0,46.3,5.0,150000.0,13,7692.307692307692,Maruti,Alto LXi
Bangalore,2006,80010,Petrol,Manual,Second,20.4,1197.0,81.8,5.0,285000.0,18,4445.0,Maruti,Swift VXI BSIV
Hyderabad,2011,96000,Diesel,Manual,Second,17.88,1396.0,52.8,5.0,91000.0,13,7384.615384615385,Tata,Indica V2 DLE BSIII
Jaipur,2014,45700,Petrol,Manual,Second,22.74,796.0,47.3,5.0,242000.0,10,4570.0,Maruti,Alto 800 VXI
Kolkata,2005,13000,Petrol,Automatic,First,9.3,2771.0,193.1,5.0,325000.0,19,684.2105263157895,Skoda,Superb 2.8 V6 AT
Kolkata,2013,38000,Petrol,Manual,First,16.47,1198.0,73.9,5.0,280000.0,11,3454.5454545454545,Volkswagen,Polo Petrol Comfortline 1.2L
Coimbatore,2019,8018,Petrol,Automatic,First,22.0,1197.0,81.8,5.0,830000.0000000001,5,1603.6,Maruti,Dzire AMT ZXI Plus
Bangalore,2010,144400,Diesel,Manual,Third,12.05,2179.0,120.0,8.0,525000.0,14,10314.285714285714,Mahindra,Scorpio VLX
Jaipur,2010,152000,Diesel,Manual,First,17.8,1248.0,75.0,5.0,290000.0,14,10857.142857142857,Maruti,Swift Vdi BSIII
Pune,2013,71000,Diesel,Automatic,First,18.88,1995.0,184.0,5.0,1500000.0,11,6454.545454545455,BMW,3 Series 320d Prestige
Jaipur,2012,80000,Petrol,Manual,Second,25.4,624.0,37.5,4.0,53000.0,12,6666.666666666667,Tata,Nano STD SE
Mumbai,2014,87143,Diesel,Manual,First,12.99,2494.0,100.0,8.0,1250000.0,10,8714.3,Toyota,Innova 2.5 VX (Diesel) 8 Seater
Mumbai,2012,25000,Petrol,Manual,First,18.4,1198.0,86.8,5.0,275000.0,12,2083.3333333333335,Honda,Brio S Option MT
Pune,2018,2000,Petrol,Automatic,First,23.84,1199.0,83.83,5.0,500000.0,6,333.3333333333333,Tata,Tiago AMT 1.2 Revotron XZA
Kochi,2014,45239,Diesel,Manual,First,12.05,2179.0,120.0,8.0,709000.0,10,4523.9,Mahindra,Scorpio SLE BSIV
Mumbai,2014,74219,Diesel,Manual,First,21.43,1364.0,87.2,5.0,1075000.0,10,7421.9,Toyota,Corolla Altis D-4D GL
Mumbai,2016,25000,Petrol,Automatic,First,18.0,1497.0,117.3,5.0,944999.9999999999,8,3125.0,Honda,City i VTEC CVT VX
Hyderabad,2008,109606,Diesel,Manual,First,22.0,1582.0,126.2,5.0,290000.0,16,6850.375,Hyundai,Verna CRDi 1.6 SX Option
Kolkata,2015,36000,Diesel,Manual,First,26.59,1248.0,74.0,5.0,470000.0,9,4000.0,Maruti,Swift Dzire VDI Optional
Coimbatore,2016,41810,Petrol,Manual,First,20.73,1373.0,91.1,5.0,711000.0,8,5226.25,Maruti,Ciaz ZXi
Jaipur,2014,93321,Diesel,Manual,First,22.7,1498.0,89.84,5.0,625000.0,10,9332.1,Ford,Ecosport 1.5 DV5 MT Titanium
Hyderabad,2011,81000,Petrol,Manual,First,20.92,998.0,67.1,5.0,220000.00000000003,13,6230.7692307692305,Maruti,Alto K10 2010-2014 VXI
Kochi,2019,25717,Petrol,Automatic,First,19.0,1199.0,88.76,5.0,886000.0,5,5143.4,Honda,Amaze V CVT Petrol
Delhi,2015,37000,Diesel,Manual,First,15.1,2179.0,140.0,7.0,930000.0000000001,9,4111.111111111111,Mahindra,XUV500 W6 2WD
Coimbatore,2017,56380,Diesel,Manual,First,18.49,1493.0,100.0,7.0,757000.0,7,8054.285714285715,Mahindra,TUV 300 2015-2019 T8
Chennai,2017,8000,Petrol,Manual,First,18.2,1199.0,88.7,5.0,790000.0,7,1142.857142857143,Honda,Jazz VX
Kochi,2018,14589,Petrol,Manual,First,16.1,1298.0,88.2,5.0,565000.0,6,2431.5,Maruti,Swift VXI BSIII W/ ABS
Delhi,2013,65088,Petrol,Manual,First,16.47,1198.0,73.9,5.0,325000.0,11,5917.090909090909,Volkswagen,Polo Petrol Highline 1.2L
Coimbatore,2019,24864,Diesel,Manual,First,20.5,1582.0,126.2,5.0,1627000.0,5,4972.8,Hyundai,Creta 1.6 SX Option Diesel
Coimbatore,2011,64831,Petrol,Manual,First,18.6,1199.0,79.4,5.0,321000.0,13,4987.0,Chevrolet,Beat LS
Kolkata,2013,38001,Diesel,Manual,First,25.8,1498.0,98.6,5.0,390000.0,11,3454.6363636363635,Honda,Amaze VX i-DTEC
Mumbai,2008,77000,Petrol,Automatic,Second,10.0,2496.0,157.7,5.0,650000.0,16,4812.5,Mercedes-Benz,E-Class 230 E AT
Mumbai,2016,39000,Diesel,Automatic,First,20.38,1968.0,143.0,5.0,1889999.9999999998,8,4875.0,Audi,A3 35 TDI Premium Plus
Pune,2015,131000,Diesel,Manual,First,26.59,1248.0,74.0,5.0,360000.0,9,14555.555555555555,Maruti,Swift Dzire VDI
Kolkata,2015,43000,Diesel,Manual,First,26.59,1248.0,74.0,5.0,550000.0,9,4777.777777777777,Maruti,Swift Dzire VDI
Pune,2011,68000,Diesel,Manual,Second,12.8,2494.0,102.0,7.0,700000.0,13,5230.7692307692305,Toyota,Innova 2.5 V Diesel 7-seater
Hyderabad,2007,120000,Diesel,Automatic,First,16.73,1995.0,218.0,5.0,1050000.0,17,7058.823529411765,BMW,5 Series 2003-2012 525d
Coimbatore,2014,86091,Diesel,Manual,First,15.1,2179.0,140.0,7.0,1009000.0,10,8609.1,Mahindra,XUV500 W8 2WD
Delhi,2009,71499,Petrol,Manual,First,17.0,1497.0,118.0,5.0,300000.0,15,4766.6,Honda,City 1.5 S MT
Chennai,2014,50000,Diesel,Manual,First,17.0,2200.0,139.01,7.0,1200000.0,10,5000.0,Force,One LX 4x4
Jaipur,2015,66000,Diesel,Manual,First,20.14,1498.0,88.0,5.0,491000.0,9,7333.333333333333,Volkswagen,Polo 1.5 TDI Comfortline
Kolkata,2010,45000,Petrol,Manual,First,16.0,1198.0,90.0,5.0,200000.0,14,3214.285714285714,Honda,Jazz S
Hyderabad,2015,69189,Diesel,Manual,First,23.59,1364.0,67.06,5.0,530000.0,9,7687.666666666667,Toyota,Etios Liva GD SP
Mumbai,2014,40206,Diesel,Manual,First,19.01,1461.0,108.5,5.0,722000.0,10,4020.6,Nissan,Terrano XV Premium 110 PS
Mumbai,2010,57500,Petrol,Manual,First,18.5,1197.0,80.0,5.0,275000.0,14,4107.142857142857,Hyundai,i20 1.2 Magna
Kochi,2018,43912,CNG,Manual,First,15.1,1196.0,73.0,5.0,433000.0,6,7318.666666666667,Maruti,Eeco 5 STR With AC Plus HTR CNG
Hyderabad,2011,52000,Diesel,Manual,First,17.8,1399.0,68.0,5.0,375000.0,13,4000.0,Ford,Fiesta EXi 1.4 TDCi Ltd
Kochi,2014,60952,Petrol,Automatic,First,16.8,1497.0,118.0,5.0,591000.0,10,6095.2,Honda,City 1.5 V AT
Chennai,2013,87192,Diesel,Manual,First,25.2,1248.0,74.0,5.0,434999.99999999994,11,7926.545454545455,Maruti,Swift VDI BSIV
Delhi,2014,58000,Diesel,Manual,First,24.0,1120.0,70.0,5.0,325000.0,10,5800.0,Hyundai,Grand i10 CRDi SportZ Edition
Mumbai,2016,16650,Petrol,Manual,First,17.0,1198.0,74.0,5.0,550000.0,8,2081.25,Volkswagen,Ameo 1.2 MPI Highline 16 Alloy
Kochi,2018,34696,Petrol,Automatic,First,18.0,1497.0,117.3,5.0,1208000.0,6,5782.666666666667,Honda,City i VTEC CVT VX
Kochi,2018,42243,Diesel,Manual,First,27.39,1248.0,74.0,5.0,748000.0,6,7040.5,Maruti,Baleno Alpha 1.3
Jaipur,2016,57824,Diesel,Manual,First,24.0,1120.0,70.0,5.0,550000.0,8,7228.0,Hyundai,Grand i10 CRDi Sportz
Jaipur,2011,110000,Diesel,Manual,First,19.3,1248.0,73.9,5.0,350000.0,13,8461.538461538461,Maruti,Swift Dzire VDi
Hyderabad,2013,63455,Diesel,Manual,First,11.5,2982.0,171.0,7.0,1900000.0,11,5768.636363636364,Toyota,Fortuner 3.0 Diesel
Hyderabad,2017,17151,Diesel,Manual,First,27.3,1498.0,98.6,5.0,840000.0,7,2450.1428571428573,Honda,Jazz VX Diesel
Pune,2016,31001,Diesel,Manual,First,24.3,1248.0,88.5,5.0,725000.0,8,3875.125,Maruti,Vitara Brezza LDi Option
Kolkata,2014,42109,Diesel,Manual,First,23.4,1248.0,74.0,5.0,425000.0,10,4210.9,Maruti,Swift Dzire VDI
Delhi,2015,55000,Diesel,Automatic,Second,21.66,1498.0,103.52,5.0,570000.0,9,6111.111111111111,Skoda,Rapid 1.5 TDI AT Elegance
Hyderabad,2013,30852,Petrol,Manual,First,22.74,796.0,47.3,5.0,249000.00000000003,11,2804.7272727272725,Maruti,Alto 800 LXI
Pune,2011,65000,Petrol,Manual,Second,16.47,1198.0,73.9,5.0,300000.0,13,5000.0,Volkswagen,Polo Petrol Highline 1.2L
Delhi,2015,65000,Diesel,Manual,First,26.0,1498.0,98.6,5.0,595000.0,9,7222.222222222223,Honda,City i DTEC SV
Delhi,2013,72000,Diesel,Manual,First,23.4,1248.0,74.0,5.0,269000.0,11,6545.454545454545,Maruti,Swift Dzire LDI
Kolkata,2015,32000,Petrol,Manual,First,17.8,1497.0,117.3,5.0,550000.0,9,3555.5555555555557,Honda,City i VTEC VX
Chennai,2016,29875,Petrol,Manual,First,18.16,1196.0,86.8,5.0,484999.99999999994,8,3734.375,Ford,Figo Aspire 1.2 Ti-VCT Ambiente
Kochi,2018,32539,Diesel,Manual,First,24.3,1248.0,88.5,5.0,839000.0,6,5423.166666666667,Maruti,Vitara Brezza LDi
Hyderabad,2015,83090,Diesel,Manual,First,19.01,1461.0,108.45,5.0,799000.0,9,9232.222222222223,Renault,Duster 110PS Diesel RxL
Hyderabad,2016,62679,Diesel,Manual,First,21.19,1396.0,88.73,5.0,695000.0,8,7834.875,Hyundai,i20 Active 1.4 SX
Mumbai,2010,93000,Petrol,Manual,First,15.7,1390.0,75.0,5.0,150000.0,14,6642.857142857143,Mahindra,Logan Petrol 1.4 GLE
Mumbai,2006,44000,Petrol,Manual,First,17.7,1497.0,78.0,5.0,155000.0,18,2444.4444444444443,Honda,City ZX GXi
Bangalore,2010,78400,Petrol,Manual,Second,15.6,1196.0,70.0,5.0,275000.0,14,5600.0,Ford,Figo Petrol EXI
Mumbai,2014,71300,Petrol,Manual,First,13.06,1598.0,102.53,5.0,425000.0,10,7130.0,Renault,Duster Petrol RxL
Kolkata,2015,18000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,285000.0,9,2000.0,Hyundai,i10 Sportz 1.2
Ahmedabad,2009,99100,Petrol,Automatic,Second,9.74,1984.0,208.0,5.0,1000000.0,15,6606.666666666667,Audi,Q5 2008-2012 2.0 TFSI Quattro
Mumbai,2003,62000,Petrol,Manual,Second,11.3,1298.0,83.1,8.0,125000.0,21,2952.3809523809523,Maruti,Versa DX2 BS II
Kolkata,2017,14000,Diesel,Manual,First,26.59,1248.0,74.0,5.0,750000.0,7,2000.0,Maruti,Swift Dzire ZDI
Ahmedabad,2014,44000,Petrol,Manual,First,16.47,1198.0,74.0,5.0,430000.0,10,4400.0,Volkswagen,Polo 1.2 MPI Comfortline
Chennai,2010,136000,Diesel,Manual,Second,11.5,2982.0,171.0,7.0,1100000.0,14,9714.285714285714,Toyota,Fortuner 3.0 Diesel
Jaipur,2010,144113,Diesel,Manual,Second,11.5,2982.0,171.0,7.0,1175000.0,14,10293.785714285714,Toyota,Fortuner 3.0 Diesel
Coimbatore,2012,94989,Petrol,Manual,First,12.8,2354.0,177.6,5.0,658000.0,12,7915.75,Honda,Accord 2.4 MT
Chennai,2012,58133,Diesel,Manual,First,22.9,1248.0,74.0,5.0,480000.0,12,4844.416666666667,Maruti,Swift ZDi
Pune,2008,61000,Petrol,Manual,Second,17.5,1198.0,70.0,5.0,165000.0,16,3812.5,Skoda,Fabia 1.2 MPI Classic
Kolkata,2017,27000,Diesel,Manual,First,17.1,1956.0,170.0,5.0,1500000.0,7,3857.1428571428573,Jeep,Compass 2.0 Sport
Ahmedabad,2014,18050,Petrol,Manual,Second,25.4,624.0,37.5,4.0,100000.0,10,1805.0,Tata,Nano Twist XT
Hyderabad,2007,145277,Petrol,Manual,First,15.3,1596.0,101.0,5.0,165000.0,17,8545.70588235294,Ford,Fiesta 1.6 ZXi ABS
Ahmedabad,2015,42000,Diesel,Manual,First,27.62,793.0,47.0,5.0,360000.0,9,4666.666666666667,Maruti,Celerio ZDi
Delhi,2011,86000,Diesel,Manual,First,11.5,2982.0,171.0,7.0,1150000.0,13,6615.384615384615,Toyota,Fortuner 3.0 Diesel
Ahmedabad,2015,42150,Diesel,Manual,First,27.62,793.0,47.0,5.0,360000.0,9,4683.333333333333,Maruti,Celerio ZDi
Pune,2015,30158,Petrol,Manual,First,21.1,814.0,55.2,5.0,305000.0,9,3350.8888888888887,Hyundai,EON Era Plus
Bangalore,2011,47000,Diesel,Manual,Second,23.5,1498.0,90.0,5.0,600000.0,13,3615.3846153846152,Ford,Fiesta Diesel Trend
Ahmedabad,2013,39000,Petrol,Manual,First,16.47,1198.0,74.0,5.0,375000.0,11,3545.4545454545455,Volkswagen,Polo 1.2 MPI Comfortline
Coimbatore,2016,32125,Petrol,Manual,First,16.2,1199.0,74.0,5.0,617000.0,8,4015.625,Volkswagen,Polo 1.2 MPI Comfortline
Coimbatore,2017,58829,Diesel,Manual,First,24.3,1248.0,88.5,5.0,905000.0000000001,7,8404.142857142857,Maruti,Vitara Brezza ZDi
Coimbatore,2013,67559,Petrol,Manual,First,19.4,1198.0,86.8,5.0,405000.0,11,6141.727272727273,Honda,Brio S MT
Pune,2013,55000,Petrol,Manual,First,17.5,1298.0,85.8,5.0,425000.0,11,5000.0,Maruti,Swift Dzire VXi
Kolkata,2018,30000,Petrol,Manual,First,23.1,998.0,67.04,5.0,375000.0,6,5000.0,Maruti,Celerio LXI MT
Mumbai,2016,28000,Petrol,Automatic,First,13.0,1591.0,121.3,5.0,1185000.0,8,3500.0,Hyundai,Creta 1.6 SX Plus Petrol Automatic
Kochi,2016,31826,Diesel,Manual,First,22.7,1498.0,89.84,5.0,824000.0,8,3978.25,Ford,Ecosport 1.5 DV5 MT Titanium
Jaipur,2008,100009,Petrol,Manual,Second,13.1,1997.0,141.1,5.0,650000.0,16,6250.5625,Honda,CR-V RVi MT
Delhi,2014,74345,Diesel,Manual,First,15.1,2179.0,140.0,7.0,800000.0,10,7434.5,Mahindra,XUV500 W8 2WD
Kochi,2015,58134,Petrol,Manual,First,16.47,1198.0,74.0,5.0,463999.99999999994,9,6459.333333333333,Volkswagen,Polo 1.2 MPI Highline
Kochi,2010,30566,Petrol,Automatic,First,19.2,1197.0,80.0,5.0,332000.0,14,2183.285714285714,Hyundai,i10 Magna AT
Chennai,2012,55231,Petrol,Manual,Second,20.36,1197.0,78.9,5.0,278000.0,12,4602.583333333333,Hyundai,i10 Magna 1.2
Kochi,2016,67774,Diesel,Automatic,First,14.81,1998.0,163.7,5.0,894999.9999999999,8,8471.75,Chevrolet,Cruze LTZ AT
Ahmedabad,2013,45000,Petrol,Manual,First,11.7,2359.0,134.0,5.0,790000.0,11,4090.909090909091,Hyundai,Sonata 2.4 GDI
Kolkata,2013,45000,Diesel,Manual,First,22.07,1199.0,73.9,5.0,325000.0,11,4090.909090909091,Volkswagen,Polo Diesel Trendline 1.2L
Mumbai,2014,10500,Petrol,Manual,First,17.4,1497.0,117.3,5.0,590000.0,10,1050.0,Honda,City i VTEC SV
Coimbatore,2017,21789,Diesel,Manual,First,24.3,1248.0,88.5,5.0,988000.0000000001,7,3112.714285714286,Maruti,Vitara Brezza ZDi
Coimbatore,2019,21134,Petrol,Manual,First,18.6,1197.0,81.86,5.0,877999.9999999999,5,4226.8,Hyundai,Elite i20 Asta Option
Kolkata,2011,90000,Diesel,Manual,Second,13.93,2179.0,138.1,7.0,275000.0,13,6923.076923076923,Tata,New Safari Dicor EX 4X2
Kochi,2014,51553,Diesel,Manual,First,21.64,1461.0,84.8,5.0,598000.0,10,5155.3,Nissan,Sunny 2011-2014 Diesel XL
Delhi,2011,67422,Petrol,Manual,Second,14.53,1798.0,138.0,5.0,355000.0,13,5186.307692307692,Toyota,Corolla 1.8 J
Kochi,2015,60519,Diesel,Manual,First,22.32,1582.0,126.32,5.0,624000.0,9,6724.333333333333,Hyundai,Verna 1.6 SX
Kolkata,2009,34000,Diesel,Manual,First,19.3,1248.0,73.9,5.0,219000.0,15,2266.6666666666665,Maruti,Swift Dzire VDi
Hyderabad,2013,68434,Diesel,Manual,First,28.4,1248.0,73.75,5.0,550000.0,11,6221.272727272727,Maruti,Dzire VDI
Pune,2014,17000,Petrol,Manual,First,24.07,998.0,67.1,5.0,210000.0,10,1700.0,Maruti,Alto K10 VXI
Kolkata,2012,22000,Diesel,Automatic,First,14.84,2143.0,170.0,5.0,1400000.0,12,1833.3333333333333,Mercedes-Benz,New C-Class 220 CDI AT
Mumbai,2013,79225,Diesel,Manual,First,22.0,1582.0,126.2,5.0,550000.0,11,7202.272727272727,Hyundai,Verna CRDi 1.6 SX Option
Pune,2007,63000,Petrol,Manual,Third,14.2,1598.0,102.0,5.0,120000.0,17,3705.8823529411766,Chevrolet,Aveo 1.6 LT
Hyderabad,2014,61922,Petrol,Manual,First,20.4,1197.0,81.8,5.0,530000.0,10,6192.2,Maruti,Swift VXI BSIV
Chennai,2015,85000,Diesel,Manual,First,23.9,1582.0,126.2,5.0,630000.0,9,9444.444444444445,Hyundai,Verna 1.6 CRDi S
Delhi,2013,65000,Diesel,Manual,First,13.0,2982.0,168.5,7.0,1610000.0000000002,11,5909.090909090909,Toyota,Fortuner 4x2 Manual
Mumbai,2008,81308,Diesel,Automatic,Second,13.2,1995.0,170.0,5.0,795000.0,16,5081.75,BMW,3 Series 320d Dynamic
Delhi,2016,35000,Petrol,Manual,First,24.7,796.0,47.3,5.0,265000.0,8,4375.0,Maruti,Alto 800 2016-2019 LXI
Coimbatore,2012,65349,Petrol,Manual,First,20.92,998.0,67.1,5.0,281000.0,12,5445.75,Maruti,Alto K10 2010-2014 VXI
Hyderabad,2012,80000,Petrol,Automatic,First,15.64,1798.0,167.62,5.0,1750000.0,12,6666.666666666667,Audi,A4 1.8 TFSI Technology Edition
Mumbai,2012,61000,Petrol,Manual,First,16.1,1197.0,85.0,5.0,330000.0,12,5083.333333333333,Maruti,Swift VXi BSIV
Kochi,2019,31817,Petrol,Manual,First,22.5,998.0,67.04,5.0,534000.0,5,6363.4,Maruti,Wagon R VXI
Hyderabad,2016,41000,Diesel,Manual,First,21.14,1498.0,103.52,5.0,850000.0,8,5125.0,Skoda,Rapid 1.5 TDI Ambition
Kochi,2010,82606,Petrol,Manual,Second,16.0,1198.0,90.0,5.0,269000.0,14,5900.428571428572,Honda,Jazz S
Ahmedabad,2015,52000,Diesel,Manual,First,16.0,2179.0,140.0,7.0,1150000.0,9,5777.777777777777,Mahindra,XUV500 W10 2WD
Coimbatore,2011,50318,Petrol,Manual,First,18.5,1197.0,85.8,5.0,405999.99999999994,13,3870.6153846153848,Maruti,Ritz VXi
Bangalore,2012,72000,Diesel,Manual,First,20.5,1598.0,103.5,5.0,459999.99999999994,12,6000.0,Skoda,Rapid 1.6 TDI Ambition
Delhi,2015,63776,Diesel,Manual,First,24.0,1120.0,70.0,5.0,396000.0,9,7086.222222222223,Hyundai,Grand i10 CRDi Magna
Mumbai,2015,28133,Petrol,Manual,First,18.6,1197.0,81.86,5.0,560000.0,9,3125.8888888888887,Hyundai,Elite i20 Petrol Asta
Kolkata,2017,45000,Diesel,Manual,First,22.95,1248.0,74.0,5.0,375000.0,7,6428.571428571428,Tata,Zest Quadrajet 1.3 75PS XE
Jaipur,2015,55697,Diesel,Manual,First,22.54,1396.0,88.73,5.0,550000.0,9,6188.555555555556,Hyundai,i20 Magna 1.4 CRDi
Delhi,2012,62000,Diesel,Manual,Second,20.5,1598.0,103.5,5.0,300000.0,12,5166.666666666667,Skoda,Rapid 1.6 TDI Elegance
Mumbai,2011,48000,Petrol,Manual,First,16.0,1368.0,90.0,5.0,300000.0,13,3692.3076923076924,Fiat,Linea Emotion
Pune,2010,90246,Petrol,Manual,First,16.1,1298.0,88.2,5.0,295000.0,14,6446.142857142857,Maruti,Swift VXI BSIII W/ ABS
Hyderabad,2015,80500,Diesel,Manual,First,25.0,1396.0,69.0,5.0,245000.00000000003,9,8944.444444444445,Tata,Indica V2 2001-2011 eLS
Pune,2012,119000,Diesel,Automatic,First,14.84,2143.0,170.0,5.0,1399000.0,12,9916.666666666666,Mercedes-Benz,New C-Class C 220 CDI Elegance AT
Chennai,2012,41000,Petrol,Manual,Second,16.8,1497.0,116.3,5.0,450000.0,12,3416.6666666666665,Honda,City V MT AVN
Mumbai,2010,58000,Petrol,Manual,Second,18.5,1197.0,80.0,5.0,250000.0,14,4142.857142857143,Hyundai,i20 Magna
Delhi,2014,31200,Petrol,Manual,First,18.9,1197.0,82.0,5.0,390000.0,10,3120.0,Hyundai,Grand i10 Magna
Chennai,2009,85000,Diesel,Manual,Second,15.0,1896.0,105.0,5.0,350000.0,15,5666.666666666667,Volkswagen,Jetta 2007-2011 2.0 TDI Comfortline
Hyderabad,2016,60924,Petrol,Automatic,First,15.63,1499.0,110.4,5.0,830000.0000000001,8,7615.5,Ford,EcoSport 1.5 Ti VCT AT Titanium
Chennai,2012,45000,Petrol,Manual,First,21.1,814.0,55.2,5.0,250000.0,12,3750.0,Hyundai,EON Magna Plus
Kolkata,2011,44000,Petrol,Automatic,First,19.15,1198.0,75.94,5.0,265000.0,13,3384.6153846153848,Nissan,Micra XV CVT
Kochi,2016,30534,Petrol,Automatic,First,19.0,1199.0,88.7,5.0,742000.0,8,3816.75,Honda,Jazz 1.2 V CVT i VTEC
Kochi,2016,46399,Petrol,Manual,First,16.47,1198.0,74.0,5.0,463000.0,8,5799.875,Volkswagen,Polo 1.2 MPI Trendline
Kolkata,2008,42000,Petrol,Manual,First,19.7,796.0,46.3,5.0,109000.00000000001,16,2625.0,Maruti,Alto LXi
Delhi,2011,67000,Diesel,Manual,First,22.32,1582.0,126.32,5.0,380000.0,13,5153.846153846154,Hyundai,Verna 1.6 SX
Mumbai,2013,58000,Diesel,Automatic,First,10.0,2148.0,170.0,5.0,1575000.0,11,5272.727272727273,Mercedes-Benz,E-Class 2009-2013 E 220 CDI Avantgarde
Coimbatore,2015,27000,Petrol,Manual,First,17.57,1193.0,88.7,5.0,527000.0,9,3000.0,Tata,Zest Revotron 1.2 XT
Mumbai,2012,39566,Petrol,Manual,Second,18.4,1198.0,86.8,5.0,275000.0,12,3297.1666666666665,Honda,Brio S Option MT
Chennai,2016,14980,Diesel,Manual,First,27.3,1498.0,98.6,5.0,740000.0,8,1872.5,Honda,Jazz VX Diesel
Jaipur,2017,18491,Petrol,Automatic,First,24.07,998.0,67.1,5.0,390000.0,7,2641.5714285714284,Maruti,Alto K10 VXI AGS
Jaipur,2000,90000,Petrol,Manual,Second,17.3,993.0,60.0,5.0,70000.0,24,3750.0,Maruti,Zen VXi - BS III
Pune,2015,118211,Diesel,Manual,First,22.54,1396.0,88.73,5.0,590000.0,9,13134.555555555555,Hyundai,i20 Sportz 1.4 CRDi
Coimbatore,2016,63316,Diesel,Manual,First,22.7,1598.0,118.0,5.0,958000.0,8,7914.5,Maruti,SX4 S Cross DDiS 320 Zeta
Kochi,2015,25648,Petrol,Manual,First,13.7,1399.0,98.82,7.0,429000.0,9,2849.777777777778,Chevrolet,Enjoy Petrol LS 7 Seater
Delhi,2011,67612,Diesel,Automatic,Second,14.21,2143.0,203.0,5.0,1150000.0,13,5200.923076923077,Mercedes-Benz,E-Class 2009-2013 E250 CDI Blue Efficiency
Mumbai,2016,33000,Diesel,Manual,First,16.0,2179.0,140.0,7.0,965000.0,8,4125.0,Mahindra,XUV500 W4
Mumbai,2015,20000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,375000.0,9,2222.222222222222,Hyundai,i10 Sportz
Pune,2007,143000,Petrol,Manual,Second,14.2,1341.0,82.9,5.0,110000.00000000001,17,8411.764705882353,Hyundai,Getz 1.3 GLS
Pune,2012,99000,Diesel,Manual,Third,12.05,2179.0,120.0,8.0,600000.0,12,8250.0,Mahindra,Scorpio SLE BSIV
Pune,2016,22700,Petrol,Manual,First,18.7,1199.0,88.7,5.0,555000.0,8,2837.5,Honda,Jazz 1.2 SV i VTEC
Jaipur,2017,28000,Diesel,Manual,First,14.0,2179.0,138.1,7.0,1091000.0,7,4000.0,Tata,Safari Storme 2012-2015 EX
Kolkata,2014,62000,Diesel,Manual,First,15.1,2179.0,140.0,7.0,725000.0,10,6200.0,Mahindra,XUV500 W6 2WD
Hyderabad,2012,107023,Diesel,Manual,First,22.07,1199.0,73.9,5.0,390000.0,12,8918.583333333334,Volkswagen,Polo Diesel Comfortline 1.2L
Delhi,2012,71082,Diesel,Manual,First,19.3,1248.0,73.9,5.0,395000.0,12,5923.5,Maruti,Swift Dzire ZDi
Delhi,2014,21701,Petrol,Manual,First,23.1,998.0,67.04,5.0,338000.0,10,2170.1,Maruti,Celerio ZXI
Mumbai,2011,56000,Petrol,Manual,First,16.8,1497.0,116.3,5.0,345000.0,13,4307.692307692308,Honda,City V MT Exclusive
Delhi,2016,32450,Petrol,Manual,First,18.6,1197.0,81.83,5.0,575000.0,8,4056.25,Hyundai,i20 1.2 Spotz
Jaipur,2016,12500,Petrol,Manual,First,25.17,799.0,53.3,5.0,275000.0,8,1562.5,Renault,KWID RXT
Hyderabad,2014,45800,Diesel,Manual,First,22.7,1498.0,89.84,5.0,750000.0,10,4580.0,Ford,Ecosport 1.5 DV5 MT Titanium
Coimbatore,2015,35441,Petrol,Manual,First,18.6,1197.0,81.83,5.0,687000.0,9,3937.8888888888887,Hyundai,i20 Asta 1.2
Bangalore,2015,86398,Diesel,Manual,First,12.99,2494.0,100.6,7.0,1520000.0,9,9599.777777777777,Toyota,Innova 2.5 ZX Diesel 7 Seater
Chennai,2012,150000,Diesel,Manual,First,21.64,1461.0,84.8,5.0,350000.0,12,12500.0,Nissan,Sunny 2011-2014 Diesel XL
Hyderabad,2014,89000,Diesel,Manual,First,25.2,1248.0,74.0,5.0,585000.0,10,8900.0,Maruti,Swift VDI BSIV
Hyderabad,2010,68375,Petrol,Manual,First,19.0,998.0,66.1,5.0,250000.0,14,4883.928571428572,Maruti,A-Star Vxi
Pune,2013,52000,Petrol,Manual,First,18.6,1197.0,85.8,5.0,395000.0,11,4727.272727272727,Maruti,Swift ZXI
Bangalore,2014,68000,Petrol,Manual,Second,16.02,1373.0,93.7,7.0,675000.0,10,6800.0,Maruti,Ertiga ZXI
